CustomerID,Recency,Tenure,Frequency,TotalQuantity,Monetary,AOV,Predicted_CLV,Segment
15222.0,318,0,1,440,585.0,585.0,665.4544,Medium
15223.0,225,23,2,213,755.75,377.875,672.656,Medium
15224.0,357,4,2,152,322.08,161.04,255.81863,Low
15225.0,233,0,1,226,409.40000000000003,409.40000000000003,399.9605,Medium
15226.0,310,0,1,71,154.41,154.41,169.81544,Low
15227.0,36,280,5,750,1219.4,243.88000000000002,1257.737,High
15228.0,65,228,4,2255,3386.71,846.6775,3570.7104,High
15230.0,238,1,2,351,429.6,214.8,461.0955,Medium
15232.0,112,27,2,686,612.06,306.03,746.47534,Medium
15234.0,276,0,1,196,197.0,197.0,196.53816,Low
15235.0,217,155,12,1324,2247.51,187.29250000000002,2312.5488,High
15236.0,298,0,1,269,321.05,321.05,349.58115,Low
15237.0,1,225,4,1071,1412.32,353.08,1507.97,High
15238.0,28,154,3,692,1071.99,357.33,1146.6547,Medium
15239.0,9,68,2,594,780.59,390.295,765.9546,Medium
15240.0,44,267,5,1369,1706.57,341.31399999999996,1730.8782,High
15241.0,66,216,8,1818,1756.44,219.555,1904.5087,High
15243.0,73,0,1,185,316.68,316.68,289.7136,Low
15244.0,64,182,2,405,631.57,315.785,652.68,Medium
15245.0,133,127,3,1784,2515.84,838.6133333333333,2590.3506,High
15246.0,237,120,2,247,514.15,257.075,502.82883,Medium
15247.0,121,0,1,160,356.0,356.0,349.2129,Low
15249.0,31,224,13,3577,6688.46,514.496923076923,6935.8267,High
15251.0,8,232,11,6171,10484.99,953.180909090909,10411.805,High
15252.0,35,146,2,522,740.78,370.39,811.5137,Medium
15253.0,15,153,5,866,918.1999999999999,183.64,1001.8102,Medium
15254.0,126,0,1,275,300.36,300.36,347.27185,Low
15255.0,66,0,1,489,890.85,890.85,882.91046,Medium
15256.0,148,0,1,55,98.45,98.45,93.66707,Low
15257.0,282,0,1,46,317.15,317.15,289.7136,Low
15258.0,168,48,2,142,623.16,311.58,510.60663,Medium
15260.0,99,272,7,885,1810.77,258.68142857142857,1772.2635,High
15261.0,134,0,1,270,254.82,254.82,320.6322,Low
15262.0,323,0,1,73,178.95000000000002,178.95000000000002,188.70634,Low
15263.0,106,0,1,89,156.51,156.51,169.81544,Low
15264.0,63,0,1,265,393.74,393.74,402.49295,Medium
15265.0,150,84,2,612,1506.1200000000001,753.0600000000001,1345.3009,High
15266.0,337,0,1,18,119.3,119.3,118.217834,Low
15267.0,21,160,5,944,1717.36,343.472,1770.6342,High
15269.0,23,0,1,26,408.8,408.8,379.43088,Low
15270.0,15,294,7,1521,2379.49,339.9271428571428,2339.4172,High
15271.0,6,358,15,1262,2507.07,167.138,2303.8804,High
15272.0,56,28,2,310,721.94,360.97,672.5345,Medium
15274.0,3,14,2,619,716.57,358.285,764.6577,Medium
15275.0,37,0,1,498,615.14,615.14,670.25775,Medium
15276.0,65,0,1,64,135.31,135.31,139.2574,Low
15277.0,46,0,1,205,255.89999999999998,255.89999999999998,266.3915,Low
15279.0,354,0,1,189,290.51,290.51,282.40088,Low
15280.0,171,0,1,154,113.12,113.12,110.60174,Low
15281.0,58,274,9,1211,2332.15,259.1277777777778,2263.0566,High
15286.0,49,0,1,55,240.55,240.55,243.46474,Low
15287.0,21,48,2,433,486.69,243.345,561.07623,Medium
15288.0,42,322,5,775,2306.52,461.304,2054.8862,High
15289.0,28,220,3,1008,939.78,313.26,1008.2312,Medium
15290.0,4,354,18,4501,7943.22,441.29,8004.044,High
15291.0,25,348,15,2103,4668.3,311.22,4457.334,High
15292.0,200,0,1,56,180.94,180.94,188.70634,Low
15296.0,50,275,6,1766,3672.86,612.1433333333333,3523.437,High
15297.0,9,53,3,292,641.94,213.98000000000002,626.92584,Medium
15298.0,1,364,12,3116,4799.9,399.9916666666666,4348.3984,High
15299.0,66,304,7,2948,4507.01,643.8585714285715,4867.3706,High
15300.0,63,0,1,292,496.44,496.44,534.8589,Medium
15301.0,50,317,12,2775,5070.35,422.5291666666667,5172.602,High
15303.0,289,0,1,248,574.02,574.02,584.1603,Medium
15304.0,60,307,8,104,694.4000000000001,86.80000000000001,712.1508,Medium
15306.0,63,83,3,810,1174.35,391.45,1183.4518,High
15307.0,95,0,1,37,205.3,205.3,220.23308,Low
15308.0,273,0,1,175,310.47,310.47,289.7136,Low
15311.0,0,373,91,38194,60767.9,667.7791208791209,143373.38,High
15312.0,74,279,4,516,924.85,231.2125,958.68164,Medium
15313.0,109,0,1,25,52.0,52.0,52.055805,Low
15314.0,198,0,1,313,327.97,327.97,369.76456,Low
15315.0,63,51,2,862,570.5,285.25,757.38837,Medium
15316.0,326,0,1,100,165.0,165.0,169.81544,Low
15318.0,3,0,1,642,312.62,312.62,499.8639,Medium
15319.0,283,0,1,175,204.5,204.5,220.23308,Low
15320.0,43,0,1,326,267.13,267.13,328.98694,Low
15321.0,70,220,3,1181,2748.31,916.1033333333334,2562.39,High
15322.0,85,0,1,416,679.68,679.68,681.52527,Medium
15325.0,103,0,1,232,162.29,162.29,200.6646,Low
15326.0,333,0,1,386,311.71,311.71,388.63702,Low
15327.0,52,0,1,116,208.75,208.75,220.23308,Low
15329.0,38,132,3,486,1049.7,349.90000000000003,1013.26935,Medium
15330.0,31,28,2,1312,714.96,357.48,705.62256,Medium
15332.0,365,3,4,652,1661.06,415.265,1517.01,High
15333.0,207,0,1,344,1028.56,1028.56,1000.47986,Medium
15334.0,156,16,3,274,351.67,117.22333333333334,393.98016,Low
15335.0,53,0,1,80,173.97,173.97,188.70634,Low
15339.0,65,251,2,416,574.07,287.035,636.89514,Medium
15341.0,80,0,1,812,2020.52,2020.52,1904.2021,High
15342.0,129,0,1,283,406.09,406.09,422.32,Medium
15343.0,86,0,1,84,364.5,364.5,350.75955,Low
15344.0,0,73,3,116,563.94,187.98000000000002,468.21805,Medium
15345.0,45,0,1,81,393.54,393.54,359.60382,Low
15346.0,332,0,1,144,252.42000000000002,252.42000000000002,266.3915,Low
15347.0,365,0,1,130,201.60000000000002,201.60000000000002,198.04176,Low
15348.0,71,0,1,84,158.04,158.04,169.81544,Low
15349.0,157,29,2,327,473.81,236.905,490.14548,Medium
15350.0,372,0,1,51,115.65,115.65,118.217834,Low
15351.0,11,357,7,753,1960.1100000000001,280.0157142857143,1873.7739,High
15353.0,254,113,2,343,777.02,388.51,742.5794,Medium
15355.0,28,23,2,45,277.05,138.525,262.75833,Low
15356.0,30,336,10,1673,2766.5,276.65,2628.9163,High
15358.0,4,360,22,7050,8347.2,379.41818181818184,10908.86,High
15360.0,39,0,1,223,427.93,427.93,437.6042,Medium
15361.0,361,0,1,336,418.92,418.92,450.1656,Medium
15363.0,372,0,1,144,326.0,326.0,294.72305,Low
15364.0,95,158,2,493,913.19,456.595,884.07587,Medium
15365.0,25,289,7,1084,2314.32,330.6171428571429,2269.7507,High
15366.0,74,282,2,621,602.51,301.255,683.98987,Medium
15367.0,56,218,4,1057,1877.59,469.3975,1839.8837,High
15368.0,20,0,1,230,446.94000000000005,446.94000000000005,466.9017,Medium
15370.0,40,291,7,830,2386.05,340.86428571428576,2247.1917,High
15372.0,136,0,1,2924,2007.3999999999999,2007.3999999999999,2505.659,High
15373.0,7,363,12,500,2415.91,201.32583333333332,2182.2654,High
15374.0,128,0,1,126,168.0,168.0,169.81544,Low
15376.0,39,182,3,619,1233.3600000000001,411.12000000000006,1217.82,High
15379.0,168,189,7,2305,3703.29,529.0414285714286,3855.011,High
15380.0,8,356,5,376,1690.2600000000002,338.052,1480.3546,High
15381.0,213,54,2,171,596.85,298.425,508.29733,Medium
15382.0,14,280,6,4012,5955.71,992.6183333333333,6341.1475,High
15384.0,169,189,2,596,642.41,321.205,653.55646,Medium
15385.0,39,0,1,161,316.88,316.88,289.7136,Low
15386.0,185,0,1,446,394.14,394.14,463.5216,Medium
15388.0,269,0,1,88,140.54,140.54,139.2574,Low
15389.0,171,0,1,400,500.0,500.0,550.95,Medium
15392.0,4,355,4,1277,1535.53,383.8825,1517.7561,High
15393.0,15,264,2,150,231.86,115.93,247.53864,Low
15394.0,9,348,4,910,2183.54,545.885,2128.4072,High
15395.0,325,0,1,17,107.45,107.45,107.02501,Low
15396.0,112,0,1,122,288.18,288.18,282.40088,Low
15397.0,289,0,1,20,94.0,94.0,93.66707,Low
15398.0,15,62,2,769,1345.53,672.765,1311.4464,High
15399.0,0,77,3,611,815.77,271.92333333333335,816.67365,Medium
15400.0,91,186,5,390,716.2,143.24,734.54034,Medium
15402.0,148,47,2,694,626.77,313.385,733.9979,Medium
15405.0,188,0,1,193,349.1,349.1,344.76514,Low
15406.0,30,269,2,254,510.71000000000004,255.35500000000002,502.82883,Medium
15407.0,33,271,4,558,1056.44,264.11,1044.2786,Medium
15408.0,263,0,1,106,267.18,267.18,270.54294,Low
15410.0,83,177,8,1200,3450.84,431.355,3264.4197,High
15411.0,25,156,4,530,1358.88,339.72,1326.5072,High
15412.0,170,0,1,108,190.53,190.53,196.53816,Low
15414.0,9,232,3,443,774.9000000000001,258.3,776.7663,Medium
15415.0,312,0,1,575,572.8100000000001,572.8100000000001,727.10815,Medium
15416.0,64,218,4,2090,3984.32,996.08,4081.6155,High
15417.0,84,0,1,284,508.8,508.8,507.16083,Medium
15419.0,24,0,1,230,135.86,135.86,170.10655,Low
15421.0,58,251,4,500,950.36,237.59,951.3313,Medium
15422.0,322,0,2,38,97.7,48.85,115.163956,Low
15423.0,37,0,1,101,43.5,43.5,52.055805,Low
15424.0,253,0,2,554,383.34,191.67,467.9943,Medium
15426.0,18,350,5,674,1447.39,289.478,1347.7811,High
15427.0,32,13,3,1013,1483.14,494.38000000000005,1372.6195,High
15428.0,14,0,1,102,93.78,93.78,93.66707,Low
15429.0,26,48,2,380,397.35,198.675,466.2203,Medium
15432.0,22,0,1,65,171.19,171.19,169.81544,Low
15433.0,213,53,2,534,533.3,266.65,669.5922,Medium
15434.0,7,191,5,647,1041.48,208.296,1156.5159,Medium
15435.0,21,0,1,54,149.29,149.29,139.2574,Low
15436.0,11,221,3,613,1122.53,374.1766666666667,1088.955,Medium
15437.0,261,0,1,79,200.16,200.16,196.53816,Low
15438.0,130,0,1,59,156.57999999999998,156.57999999999998,169.81544,Low
15440.0,54,154,3,197,383.68,127.89333333333333,347.3571,Low
15442.0,248,0,1,120,594.0,594.0,547.93933,Medium
15443.0,1,318,7,1663,3236.91,462.4157142857143,3350.994,High
15444.0,8,31,2,764,1418.26,709.13,1416.3885,High
15445.0,263,0,1,58,113.5,113.5,118.217834,Low
15447.0,330,0,1,85,155.17,155.17,169.81544,Low
15448.0,312,0,1,232,494.64,494.64,482.25446,Medium
15449.0,25,235,3,812,974.52,324.84,1043.3329,Medium
15450.0,29,0,1,376,429.84,429.84,481.11987,Medium
15452.0,29,234,3,283,538.73,179.57666666666668,530.5043,Medium
15453.0,1,185,7,845,1388.37,198.3385714285714,1373.2125,High
15454.0,361,0,1,86,179.1,179.1,188.70634,Low
15456.0,282,75,3,660,447.22,149.07333333333335,549.7036,Medium
15457.0,261,0,1,132,237.07,237.07,243.46474,Low
15458.0,24,0,1,156,161.64,161.64,169.81544,Low
15460.0,353,0,1,109,216.76,216.76,220.23308,Low
15462.0,93,92,3,172,234.6,78.2,259.3359,Low
15463.0,28,0,1,106,126.14,126.14,126.24879,Low
15464.0,337,0,1,350,1048.85,1048.85,1012.32007,Medium
15465.0,19,349,18,1257,7354.62,408.59,4486.1035,High
15466.0,84,0,1,246,334.53,334.53,363.59503,Low
15467.0,8,142,3,310,524.88,174.96,558.7819,Medium
15468.0,50,0,2,155,467.51,233.755,350.276,Low
15469.0,49,69,2,153,538.55,269.275,462.20413,Medium
15471.0,1,0,1,266,469.48,469.48,502.4435,Medium
15472.0,112,0,1,251,371.56,371.56,400.35944,Medium
15473.0,13,46,7,672,1771.2,253.02857142857144,1617.753,High
15475.0,76,0,1,319,454.10999999999996,454.10999999999996,521.4692,Medium
15478.0,39,16,2,585,1441.42,720.71,1253.6764,High
15480.0,115,0,1,303,905.5,905.5,876.46246,Medium
15482.0,15,343,12,5020,11054.96,921.2466666666666,11048.012,High
15483.0,160,105,4,295,233.81,58.4525,400.7775,Medium
15484.0,0,77,4,3152,3594.31,898.5775,4235.613,High
15485.0,29,343,3,1306,2575.0,858.3333333333334,2540.3933,High
15488.0,92,0,1,73,91.32000000000001,91.32000000000001,90.62054,Low
15489.0,22,188,3,608,1134.28,378.0933333333333,1088.955,Medium
15491.0,94,140,6,1646,3100.09,516.6816666666667,3354.777,High
15492.0,27,46,2,483,659.4599999999999,329.72999999999996,677.6457,Medium
15493.0,32,238,5,560,2001.8,400.36,1839.4395,High
15494.0,20,99,2,1148,1299.23,649.615,1421.2075,High
15497.0,17,302,2,624,1262.2,631.1,1179.2257,High
15498.0,2,364,27,6105,13316.4,493.2,12773.522,High
15500.0,7,73,4,572,1131.56,282.89,1097.6254,Medium
15502.0,15,353,12,4236,10384.93,865.4108333333334,9850.3125,High
15503.0,362,0,1,74,147.09,147.09,139.2574,Low
15504.0,80,0,1,33,52.83,52.83,52.055805,Low
15505.0,52,102,5,2390,3610.96,722.192,3793.6519,High
15506.0,22,116,3,848,979.26,326.42,1077.4216,Medium
15507.0,171,0,1,162,492.36,492.36,466.1763,Medium
15508.0,188,46,6,440,1000.27,166.71166666666667,958.0254,Medium
15510.0,330,0,1,2,250.0,250.0,266.3915,Low
15511.0,11,73,5,271,909.23,181.846,790.53986,Medium
15512.0,155,203,2,68,121.0,60.5,167.46992,Low
15513.0,32,340,19,5709,14758.220000000001,776.7484210526317,14314.108,High
15514.0,11,352,11,2160,4139.46,376.31454545454545,4161.145,High
15516.0,44,1,3,27,62.43,20.81,135.16019,Low
15517.0,232,0,1,293,267.03,267.03,340.62744,Low
15518.0,63,268,8,1273,1942.45,242.80625,2035.1671,High
15520.0,1,0,1,314,343.5,343.5,419.8066,Medium
15521.0,39,214,8,1836,3000.2,375.025,3035.4614,High
15522.0,32,54,2,573,398.84,199.42,504.3809,Medium
15523.0,83,0,1,132,412.01000000000005,412.01000000000005,379.43088,Low
15524.0,24,0,1,4,440.0,440.0,417.07455,Medium
15525.0,1,371,3,416,825.92,275.3066666666667,813.7521,Medium
15526.0,32,0,2,24,148.44,74.22,138.83716,Low
15527.0,18,335,8,992,2429.78,303.7225,2285.612,High
15528.0,253,0,1,123,229.33,229.33,223.93776,Low
15529.0,22,343,11,3496,3995.23,363.20272727272726,3679.405,High
15530.0,21,225,4,950,1502.35,375.5875,1520.9775,High
15531.0,7,22,2,1105,2007.44,1003.72,1963.4318,High
15532.0,24,332,4,521,1580.93,395.2325,1499.7515,High
15533.0,18,69,3,289,807.57,269.19,692.20886,Medium
15535.0,172,154,4,143,536.4,134.1,473.24042,Medium
15537.0,162,0,1,29,110.92,110.92,107.02501,Low
15539.0,6,0,1,410,538.46,538.46,588.86,Medium
15540.0,10,0,1,200,213.3,213.3,220.23308,Low
15541.0,113,0,1,49,85.13000000000001,85.13000000000001,87.17607,Low
15543.0,287,0,1,86,127.86,127.86,134.35912,Low
15544.0,8,363,9,3109,3546.71,394.0788888888889,3383.3271,High
15545.0,53,316,2,163,292.71999999999997,146.35999999999999,268.5782,Low
15547.0,6,354,14,4032,4954.84,353.9171428571429,5057.127,High
15549.0,76,239,3,698,1693.26,564.42,1536.0199,High
15550.0,3,297,4,295,575.63,143.9075,605.471,Medium
15551.0,36,0,1,218,436.06,436.06,441.61057,Medium
15552.0,216,0,1,60,90.12,90.12,90.62054,Low
15553.0,59,0,1,451,437.23,437.23,492.7507,Medium
15554.0,277,0,1,74,217.2,217.2,220.23308,Low
15555.0,11,357,16,4439,4805.17,300.323125,4844.3027,High
15556.0,23,0,1,236,279.77,279.77,330.70197,Low
15557.0,28,0,1,219,473.65000000000003,473.65000000000003,490.71243,Medium
15561.0,11,203,4,267,800.59,200.1475,685.91656,Medium
15562.0,351,0,1,39,134.55,134.55,139.2574,Low
15563.0,21,336,4,1501,1400.44,350.11,1454.8104,High
15565.0,49,20,2,60,173.16,86.58,191.24571,Low
15567.0,18,0,1,223,186.01,186.01,224.24687,Low
15568.0,2,70,3,461,758.29,252.76333333333332,768.35175,Medium
15569.0,103,228,5,666,1375.71,275.142,1330.1846,High
15570.0,6,362,12,2067,4165.52,347.1266666666667,4248.007,High
15571.0,11,66,4,264,650.4300000000001,162.60750000000002,623.3946,Medium
15572.0,4,273,7,1229,2552.86,364.69428571428574,2370.5435,High
15573.0,31,53,2,363,607.45,303.725,632.6346,Medium
15574.0,177,194,4,349,702.25,175.5625,728.33093,Medium
15576.0,37,0,1,404,940.6700000000001,940.6700000000001,942.6014,Medium
15577.0,150,154,3,89,258.88,86.29333333333334,262.09912,Low
15578.0,161,0,1,52,127.1,127.1,134.35912,Low
15579.0,68,245,2,120,348.6,174.3,324.02454,Low
15581.0,120,245,13,286,3679.9700000000003,283.0746153846154,2512.988,High
15582.0,24,195,3,453,682.9100000000001,227.63666666666668,701.32245,Medium
15584.0,23,138,4,314,725.11,181.2775,707.0493,Medium
15585.0,176,0,1,320,455.3,455.3,509.82858,Medium
15587.0,49,301,4,312,913.6800000000001,228.42000000000002,794.5794,Medium
15589.0,255,54,3,243,478.53000000000003,159.51000000000002,454.02545,Medium
15592.0,46,0,1,354,388.58,388.58,460.1527,Medium
15593.0,70,0,1,60,199.8,199.8,196.53816,Low
15594.0,15,218,5,983,1771.78,354.356,1777.2958,High
15596.0,100,264,5,561,1406.59,281.318,1317.9471,High
15597.0,34,0,1,279,324.57,324.57,354.5906,Low
15598.0,52,0,1,160,240.68,240.68,243.46474,Low
15599.0,26,177,2,718,761.74,380.87,853.58026,Medium
15601.0,10,361,14,4983,6776.56,484.04,6815.383,High
15602.0,7,359,9,1137,1297.8700000000001,144.20777777777778,1347.6584,High
15603.0,78,0,1,96,48.480000000000004,48.480000000000004,52.055805,Low
15604.0,51,0,1,159,216.39,216.39,220.23308,Low
15605.0,35,337,5,441,1198.23,239.64600000000002,1099.7822,Medium
15606.0,60,263,9,892,2920.16,324.4622222222222,2785.5662,High
15607.0,336,0,1,202,104.76,104.76,107.02501,Low
15608.0,27,92,4,714,1093.68,273.42,1144.162,Medium
15609.0,183,0,1,148,298.48,298.48,287.4043,Low
15610.0,51,0,1,66,112.46000000000001,112.46000000000001,110.60174,Low
15611.0,9,325,13,504,1591.45,122.41923076923078,1620.839,High
15612.0,35,25,2,52,195.15,97.575,197.73671,Low
15615.0,9,348,23,5508,10399.74,452.1626086956522,10504.254,High
15618.0,32,103,4,454,776.851,194.21275,794.54297,Medium
15619.0,10,0,1,136,336.40000000000003,336.40000000000003,322.84567,Low
15620.0,56,301,3,915,1553.18,517.7266666666667,1504.5579,High
15621.0,3,17,4,501,1293.03,323.2575,1168.412,Medium
15622.0,42,239,9,1674,3709.56,412.17333333333335,3793.795,High
15623.0,140,0,1,125,301.03,301.03,287.4043,Low
15624.0,116,139,4,357,588.13,147.0325,653.6128,Medium
15625.0,103,131,4,1188,1534.26,383.565,1507.7174,High
15626.0,74,254,2,766,675.8,337.9,785.1539,Medium
15628.0,4,362,9,1894,2870.2400000000002,318.91555555555556,3161.1704,High
15630.0,44,159,2,800,1186.35,593.175,1266.3013,High
15632.0,15,259,8,2109,3285.31,410.66375,3287.7449,High
15634.0,16,0,1,99,243.55,243.55,243.46474,Low
15636.0,89,192,2,284,724.76,362.38,656.4897,Medium
15637.0,52,0,1,128,223.36,223.36,222.87526,Low
15639.0,133,0,1,323,425.32,425.32,463.49713,Medium
15640.0,3,367,15,6607,12515.66,834.3773333333334,12433.217,High
15641.0,104,253,4,1562,1887.2,471.8,2110.6775,High
15643.0,191,90,3,246,664.0,221.33333333333334,607.7198,Medium
15644.0,165,94,4,557,813.0,203.25,869.76953,Medium
15645.0,18,0,1,256,612.01,612.01,595.2857,Medium
15646.0,157,214,3,394,447.64000000000004,149.21333333333334,520.0361,Medium
15648.0,203,62,2,221,657.35,328.675,574.83606,Medium
15649.0,335,31,2,192,816.0,408.0,700.2909,Medium
15651.0,36,223,3,479,646.3,215.4333333333333,670.4447,Medium
15652.0,90,0,1,208,337.74,337.74,344.76514,Low
15653.0,92,23,2,1200,877.4399999999999,438.71999999999997,1144.609,Medium
15654.0,8,16,2,475,922.53,461.265,910.5741,Medium
15655.0,242,0,1,324,560.67,560.67,598.9743,Medium
15656.0,44,238,4,343,748.5,187.125,748.402,Medium
15657.0,22,0,1,24,30.0,30.0,45.514786,Low
15658.0,189,182,5,242,1024.1000000000001,204.82000000000002,829.8886,Medium
15659.0,43,0,1,111,306.45,306.45,289.7136,Low
15660.0,24,340,9,1050,1600.86,177.87333333333333,1574.2117,High
15661.0,316,21,2,236,309.8,154.9,345.34103,Low
15663.0,105,0,1,106,138.14,138.14,139.2574,Low
15664.0,50,0,1,157,386.43,386.43,357.4703,Low
15665.0,167,74,2,1666,2242.01,1121.005,2613.0664,High
15667.0,39,0,1,240,301.32,301.32,330.54224,Low
15668.0,217,0,1,72,76.32000000000001,76.32000000000001,75.72902,Low
15669.0,39,223,4,342,684.34,171.085,686.67834,Medium
15670.0,296,0,1,91,173.05,173.05,188.70634,Low
15671.0,18,252,7,1699,2657.13,379.59000000000003,2605.103,High
15673.0,87,238,4,1514,2881.02,720.255,2839.38,High
15674.0,72,181,5,1275,2446.6,489.32,2351.7563,High
15675.0,80,198,3,527,323.69,107.89666666666666,438.89542,Medium
15676.0,18,265,3,2252,3435.76,1145.2533333333333,3404.002,High
15677.0,48,0,1,319,657.23,657.23,650.16895,Medium
15678.0,52,0,1,184,352.7,352.7,349.2129,Low
15679.0,23,158,4,1170,781.28,195.32,892.91077,Medium
15680.0,8,356,3,952,1333.68,444.56,1373.5063,High
15681.0,24,255,5,816,1426.16,285.232,1465.1364,High
15683.0,116,0,1,131,193.75,193.75,196.53816,Low
15687.0,8,321,9,1310,2993.1,332.56666666666666,2860.0552,High
15689.0,119,241,2,84,254.1,127.05,255.56961,Low
15690.0,3,96,2,408,239.76,119.88,424.17914,Medium
15691.0,251,0,1,72,136.8,136.8,139.2574,Low
15692.0,27,0,1,138,191.04,191.04,196.53816,Low
15694.0,0,372,14,1677,6479.4,462.8142857142857,5864.3887,High
15695.0,266,0,2,212,409.98,204.99,354.77667,Low
15696.0,32,293,8,1028,2736.46,342.0575,2647.947,High
15699.0,17,0,1,113,309.65,309.65,289.7136,Low
15700.0,171,1,2,357,696.68,348.34,671.9483,Medium
15701.0,1,108,4,923,1542.14,385.535,1532.3209,High
15703.0,264,0,1,66,211.5,211.5,220.23308,Low
15704.0,139,75,4,1028,2293.62,573.405,2256.753,High
15705.0,200,0,1,62,143.1,143.1,139.2574,Low
15706.0,63,52,4,321,1060.56,265.14,866.4557,Medium
15707.0,34,51,4,605,945.58,236.395,947.3397,Medium
15708.0,40,328,7,1267,3364.2400000000002,480.6057142857143,3185.082,High
15709.0,283,0,1,121,133.25,133.25,139.2574,Low
15712.0,8,278,5,486,1072.3600000000001,214.47200000000004,971.27966,Medium
15713.0,142,222,2,150,356.7,178.35,324.02454,Low
15714.0,11,66,2,187,330.88,165.44,305.13367,Low
15716.0,145,223,4,744,1118.81,279.7025,1174.0784,Medium
15717.0,233,0,1,70,150.3,150.3,157.80696,Low
15719.0,32,304,13,2725,5045.61,388.1238461538461,5320.877,High
15720.0,23,0,1,281,598.73,598.73,595.2857,Medium
15721.0,11,0,1,409,507.08,507.08,570.9954,Medium
15722.0,35,254,5,1026,2222.56,444.512,2206.8179,High
15723.0,364,0,1,87,203.1,203.1,208.80504,Low
15724.0,200,83,2,73,218.25,109.125,227.22969,Low
15725.0,14,0,1,221,415.25,415.25,403.9669,Medium
15727.0,16,342,7,3065,5178.96,739.8514285714285,5179.879,High
15729.0,212,0,1,28,85.0,85.0,84.41284,Low
15730.0,65,140,3,689,1120.88,373.6266666666667,1193.2059,High
15732.0,211,159,2,215,294.12,147.06,299.4273,Low
15733.0,282,0,1,62,162.3,162.3,169.81544,Low
15734.0,114,85,2,346,1339.45,669.725,1171.2689,Medium
15737.0,14,228,8,599,1205.1200000000001,150.64000000000001,1170.3877,Medium
15738.0,18,353,16,2982,4812.42,300.77625,4993.233,High
15739.0,65,0,1,472,449.12,449.12,538.01874,Medium
15740.0,48,0,1,152,154.88,154.88,169.81544,Low
15743.0,15,168,4,216,784.46,196.115,624.4745,Medium
15744.0,77,0,1,120,34.8,34.8,45.514786,Low
15745.0,18,217,4,421,1094.59,273.6475,1019.38855,Medium
15746.0,133,0,1,178,196.88,196.88,196.53816,Low
15747.0,12,160,3,480,974.04,324.68,935.8282,Medium
15748.0,39,0,1,51,149.31,149.31,139.2574,Low
15749.0,234,97,3,18028,44534.3,14844.766666666668,44482.035,High
15750.0,2,364,8,1786,2465.48,308.185,2521.8464,High
15752.0,39,333,7,1978,2637.38,376.7685714285714,2640.5955,High
15753.0,304,0,1,144,79.2,79.2,84.41284,Low
15754.0,50,195,3,199,458.57,152.85666666666665,394.47556,Medium
15755.0,9,284,6,1427,2364.25,394.0416666666667,2335.3489,High
15756.0,60,187,4,242,532.96,133.24,536.00226,Medium
15757.0,65,152,2,491,714.42,357.21,705.2723,Medium
15758.0,24,0,1,47,205.25,205.25,220.23308,Low
15759.0,217,139,3,60,253.04,84.34666666666666,259.3359,Low
15762.0,64,12,2,251,583.75,291.875,545.0502,Medium
15763.0,31,45,2,271,1086.92,543.46,941.36383,Medium
15764.0,87,188,6,2050,3279.97,546.6616666666666,3397.9585,High
15766.0,63,0,1,170,315.06,315.06,289.7136,Low
15768.0,115,110,3,244,621.8299999999999,207.27666666666664,594.63446,Medium
15769.0,6,363,26,29672,56252.72,2163.566153846154,56188.41,High
15773.0,5,0,1,311,635.6800000000001,635.6800000000001,636.4913,Medium
15774.0,68,0,1,87,270.8,270.8,270.54294,Low
15775.0,244,0,1,68,104.9,104.9,107.02501,Low
15776.0,132,0,1,138,241.62,241.62,243.46474,Low
15777.0,240,120,4,378,1047.11,261.7775,961.19073,Medium
15780.0,183,174,3,220,475.28000000000003,158.42666666666668,425.32468,Medium
15781.0,24,280,3,180,345.46,115.15333333333332,324.29816,Low
15782.0,9,79,3,864,2614.7400000000002,871.58,2315.309,High
15783.0,10,0,1,212,246.3,246.3,274.31396,Low
15785.0,32,262,5,1612,2328.9700000000003,465.79400000000004,2420.9714,High
15786.0,45,68,3,3364,4932.2,1644.0666666666666,4896.2993,High
15787.0,25,35,3,540,948.05,316.01666666666665,979.5863,Medium
15789.0,357,0,1,438,351.3,351.3,460.02908,Medium
15790.0,9,0,1,114,220.85,220.85,222.87526,Low
15791.0,43,160,2,731,1612.69,806.345,1629.6862,High
15793.0,14,253,3,553,965.61,321.87,960.83167,Medium
15795.0,149,0,1,581,610.01,610.01,709.82825,Medium
15796.0,0,301,8,861,2711.56,338.945,2592.752,High
15797.0,112,206,4,873,2207.4,551.85,2128.4072,High
15799.0,75,258,3,955,884.14,294.7133333333333,977.6304,Medium
15800.0,106,139,2,335,699.08,349.54,650.96545,Medium
15801.0,45,63,3,570,1063.95,354.65000000000003,1070.5931,Medium
15802.0,142,0,1,1,451.42,451.42,463.4058,Medium
15803.0,50,0,1,290,415.82000000000005,415.82000000000005,475.13763,Medium
15804.0,0,198,13,2565,4206.39,323.5684615384616,4505.7427,High
15805.0,22,341,17,3387,5528.4800000000005,325.204705882353,5630.1597,High
15806.0,45,230,3,602,784.58,261.5266666666667,806.50323,Medium
15807.0,49,26,3,430,903.9,301.3,886.7733,Medium
15808.0,305,63,4,1343,3734.9700000000003,933.7425000000001,3374.337,High
15809.0,35,266,5,301,515.77,103.154,607.016,Medium
15810.0,78,218,4,861,1391.98,347.995,1440.1685,High
15811.0,21,343,6,1071,2218.62,369.77,2197.5073,High
