CustomerID,Recency,Tenure,Frequency,AOV,Monetary,Predicted_CLV
15306.0,63,83,3,391.45,1174.35,1183.4518
15307.0,95,0,1,205.3,205.3,220.23308
15308.0,273,0,1,310.47,310.47,289.7136
15311.0,0,373,91,667.7791208791209,60767.9,143373.38
15312.0,74,279,4,231.2125,924.85,958.68164
15313.0,109,0,1,52.0,52.0,52.055805
15314.0,198,0,1,327.97,327.97,369.76456
15315.0,63,51,2,285.25,570.5,757.38837
15316.0,326,0,1,165.0,165.0,169.81544
15318.0,3,0,1,312.62,312.62,499.8639
15319.0,283,0,1,204.5,204.5,220.23308
15320.0,43,0,1,267.13,267.13,328.98694
15321.0,70,220,3,916.1033333333334,2748.31,2562.39
15322.0,85,0,1,679.68,679.68,681.52527
15325.0,103,0,1,162.29,162.29,200.6646
15326.0,333,0,1,311.71,311.71,388.63702
15327.0,52,0,1,208.75,208.75,220.23308
15329.0,38,132,3,349.90000000000003,1049.7,1013.26935
15330.0,31,28,2,357.48,714.96,705.62256
15332.0,365,3,4,415.265,1661.06,1517.01
15333.0,207,0,1,1028.56,1028.56,1000.47986
15334.0,156,16,3,117.22333333333334,351.67,393.98016
15335.0,53,0,1,173.97,173.97,188.70634
15339.0,65,251,2,287.035,574.07,636.89514
15341.0,80,0,1,2020.52,2020.52,1904.2021
15342.0,129,0,1,406.09,406.09,422.32
15343.0,86,0,1,364.5,364.5,350.75955
15344.0,0,73,3,187.98000000000002,563.94,468.21805
15345.0,45,0,1,393.54,393.54,359.60382
15346.0,332,0,1,252.42000000000002,252.42000000000002,266.3915
15347.0,365,0,1,201.60000000000002,201.60000000000002,198.04176
15348.0,71,0,1,158.04,158.04,169.81544
15349.0,157,29,2,236.905,473.81,490.14548
15350.0,372,0,1,115.65,115.65,118.217834
15351.0,11,357,7,280.0157142857143,1960.1100000000001,1873.7739
15353.0,254,113,2,388.51,777.02,742.5794
15355.0,28,23,2,138.525,277.05,262.75833
15356.0,30,336,10,276.65,2766.5,2628.9163
15358.0,4,360,22,379.41818181818184,8347.2,10908.86
15360.0,39,0,1,427.93,427.93,437.6042
15361.0,361,0,1,418.92,418.92,450.1656
15363.0,372,0,1,326.0,326.0,294.72305
15364.0,95,158,2,456.595,913.19,884.07587
15365.0,25,289,7,330.6171428571429,2314.32,2269.7507
15366.0,74,282,2,301.255,602.51,683.98987
15367.0,56,218,4,469.3975,1877.59,1839.8837
15368.0,20,0,1,446.94000000000005,446.94000000000005,466.9017
15370.0,40,291,7,340.86428571428576,2386.05,2247.1917
15372.0,136,0,1,2007.3999999999999,2007.3999999999999,2505.659
15373.0,7,363,12,201.32583333333332,2415.91,2182.2654
15374.0,128,0,1,168.0,168.0,169.81544
15376.0,39,182,3,411.12000000000006,1233.3600000000001,1217.82
15379.0,168,189,7,529.0414285714286,3703.29,3855.011
15380.0,8,356,5,338.052,1690.2600000000002,1480.3546
15381.0,213,54,2,298.425,596.85,508.29733
15382.0,14,280,6,992.6183333333333,5955.71,6341.1475
15384.0,169,189,2,321.205,642.41,653.55646
15385.0,39,0,1,316.88,316.88,289.7136
15386.0,185,0,1,394.14,394.14,463.5216
15388.0,269,0,1,140.54,140.54,139.2574
15389.0,171,0,1,500.0,500.0,550.95
15392.0,4,355,4,383.8825,1535.53,1517.7561
15393.0,15,264,2,115.93,231.86,247.53864
15394.0,9,348,4,545.885,2183.54,2128.4072
15395.0,325,0,1,107.45,107.45,107.02501
15396.0,112,0,1,288.18,288.18,282.40088
15397.0,289,0,1,94.0,94.0,93.66707
15398.0,15,62,2,672.765,1345.53,1311.4464
15399.0,0,77,3,271.92333333333335,815.77,816.67365
15400.0,91,186,5,143.24,716.2,734.54034
15402.0,148,47,2,313.385,626.77,733.9979
15405.0,188,0,1,349.1,349.1,344.76514
15406.0,30,269,2,255.35500000000002,510.71000000000004,502.82883
15407.0,33,271,4,264.11,1056.44,1044.2786
15408.0,263,0,1,267.18,267.18,270.54294
15410.0,83,177,8,431.355,3450.84,3264.4197
15411.0,25,156,4,339.72,1358.88,1326.5072
15412.0,170,0,1,190.53,190.53,196.53816
15414.0,9,232,3,258.3,774.9000000000001,776.7663
15415.0,312,0,1,572.8100000000001,572.8100000000001,727.10815
15416.0,64,218,4,996.08,3984.32,4081.6155
15417.0,84,0,1,508.8,508.8,507.16083
15419.0,24,0,1,135.86,135.86,170.10655
15421.0,58,251,4,237.59,950.36,951.3313
15422.0,322,0,2,48.85,97.7,115.163956
15423.0,37,0,1,43.5,43.5,52.055805
15424.0,253,0,2,191.67,383.34,467.9943
15426.0,18,350,5,289.478,1447.39,1347.7811
15427.0,32,13,3,494.38000000000005,1483.14,1372.6195
15428.0,14,0,1,93.78,93.78,93.66707
15429.0,26,48,2,198.675,397.35,466.2203
15432.0,22,0,1,171.19,171.19,169.81544
15433.0,213,53,2,266.65,533.3,669.5922
15434.0,7,191,5,208.296,1041.48,1156.5159
15435.0,21,0,1,149.29,149.29,139.2574
15436.0,11,221,3,374.1766666666667,1122.53,1088.955
15437.0,261,0,1,200.16,200.16,196.53816
15438.0,130,0,1,156.57999999999998,156.57999999999998,169.81544
15440.0,54,154,3,127.89333333333333,383.68,347.3571
15442.0,248,0,1,594.0,594.0,547.93933
15443.0,1,318,7,462.4157142857143,3236.91,3350.994
15444.0,8,31,2,709.13,1418.26,1416.3885
15445.0,263,0,1,113.5,113.5,118.217834
15447.0,330,0,1,155.17,155.17,169.81544
15448.0,312,0,1,494.64,494.64,482.25446
15449.0,25,235,3,324.84,974.52,1043.3329
15450.0,29,0,1,429.84,429.84,481.11987
15452.0,29,234,3,179.57666666666668,538.73,530.5043
15453.0,1,185,7,198.3385714285714,1388.37,1373.2125
15454.0,361,0,1,179.1,179.1,188.70634
15456.0,282,75,3,149.07333333333335,447.22,549.7036
15457.0,261,0,1,237.07,237.07,243.46474
15458.0,24,0,1,161.64,161.64,169.81544
15460.0,353,0,1,216.76,216.76,220.23308
15462.0,93,92,3,78.2,234.6,259.3359
15463.0,28,0,1,126.14,126.14,126.24879
15464.0,337,0,1,1048.85,1048.85,1012.32007
15465.0,19,349,18,408.59,7354.62,4486.1035
15466.0,84,0,1,334.53,334.53,363.59503
15467.0,8,142,3,174.96,524.88,558.7819
15468.0,50,0,2,233.755,467.51,350.276
15469.0,49,69,2,269.275,538.55,462.20413
15471.0,1,0,1,469.48,469.48,502.4435
15472.0,112,0,1,371.56,371.56,400.35944
15473.0,13,46,7,253.02857142857144,1771.2,1617.753
15475.0,76,0,1,454.10999999999996,454.10999999999996,521.4692
15478.0,39,16,2,720.71,1441.42,1253.6764
15480.0,115,0,1,905.5,905.5,876.46246
15482.0,15,343,12,921.2466666666666,11054.96,11048.012
15483.0,160,105,4,58.4525,233.81,400.7775
15484.0,0,77,4,898.5775,3594.31,4235.613
15485.0,29,343,3,858.3333333333334,2575.0,2540.3933
15488.0,92,0,1,91.32000000000001,91.32000000000001,90.62054
15489.0,22,188,3,378.0933333333333,1134.28,1088.955
15491.0,94,140,6,516.6816666666667,3100.09,3354.777
15492.0,27,46,2,329.72999999999996,659.4599999999999,677.6457
15493.0,32,238,5,400.36,2001.8,1839.4395
15494.0,20,99,2,649.615,1299.23,1421.2075
15497.0,17,302,2,631.1,1262.2,1179.2257
15498.0,2,364,27,493.2,13316.4,12773.522
15500.0,7,73,4,282.89,1131.56,1097.6254
15502.0,15,353,12,865.4108333333334,10384.93,9850.3125
15503.0,362,0,1,147.09,147.09,139.2574
15504.0,80,0,1,52.83,52.83,52.055805
15505.0,52,102,5,722.192,3610.96,3793.6519
15506.0,22,116,3,326.42,979.26,1077.4216
15507.0,171,0,1,492.36,492.36,466.1763
15508.0,188,46,6,166.71166666666667,1000.27,958.0254
15510.0,330,0,1,250.0,250.0,266.3915
15511.0,11,73,5,181.846,909.23,790.53986
15512.0,155,203,2,60.5,121.0,167.46992
15513.0,32,340,19,776.7484210526317,14758.220000000001,14314.108
15514.0,11,352,11,376.31454545454545,4139.46,4161.145
15516.0,44,1,3,20.81,62.43,135.16019
15517.0,232,0,1,267.03,267.03,340.62744
15518.0,63,268,8,242.80625,1942.45,2035.1671
15520.0,1,0,1,343.5,343.5,419.8066
15521.0,39,214,8,375.025,3000.2,3035.4614
15522.0,32,54,2,199.42,398.84,504.3809
15523.0,83,0,1,412.01000000000005,412.01000000000005,379.43088
15524.0,24,0,1,440.0,440.0,417.07455
15525.0,1,371,3,275.3066666666667,825.92,813.7521
15526.0,32,0,2,74.22,148.44,138.83716
15527.0,18,335,8,303.7225,2429.78,2285.612
15528.0,253,0,1,229.33,229.33,223.93776
15529.0,22,343,11,363.20272727272726,3995.23,3679.405
15530.0,21,225,4,375.5875,1502.35,1520.9775
15531.0,7,22,2,1003.72,2007.44,1963.4318
15532.0,24,332,4,395.2325,1580.93,1499.7515
15533.0,18,69,3,269.19,807.57,692.20886
15535.0,172,154,4,134.1,536.4,473.24042
15537.0,162,0,1,110.92,110.92,107.02501
15539.0,6,0,1,538.46,538.46,588.86
15540.0,10,0,1,213.3,213.3,220.23308
15541.0,113,0,1,85.13000000000001,85.13000000000001,87.17607
15543.0,287,0,1,127.86,127.86,134.35912
15544.0,8,363,9,394.0788888888889,3546.71,3383.3271
15545.0,53,316,2,146.35999999999999,292.71999999999997,268.5782
15547.0,6,354,14,353.9171428571429,4954.84,5057.127
15549.0,76,239,3,564.42,1693.26,1536.0199
15550.0,3,297,4,143.9075,575.63,605.471
15551.0,36,0,1,436.06,436.06,441.61057
15552.0,216,0,1,90.12,90.12,90.62054
15553.0,59,0,1,437.23,437.23,492.7507
15554.0,277,0,1,217.2,217.2,220.23308
15555.0,11,357,16,300.323125,4805.17,4844.3027
15556.0,23,0,1,279.77,279.77,330.70197
15557.0,28,0,1,473.65000000000003,473.65000000000003,490.71243
15561.0,11,203,4,200.1475,800.59,685.91656
15562.0,351,0,1,134.55,134.55,139.2574
15563.0,21,336,4,350.11,1400.44,1454.8104
15565.0,49,20,2,86.58,173.16,191.24571
15567.0,18,0,1,186.01,186.01,224.24687
15568.0,2,70,3,252.76333333333332,758.29,768.35175
15569.0,103,228,5,275.142,1375.71,1330.1846
15570.0,6,362,12,347.1266666666667,4165.52,4248.007
15571.0,11,66,4,162.60750000000002,650.4300000000001,623.3946
15572.0,4,273,7,364.69428571428574,2552.86,2370.5435
15573.0,31,53,2,303.725,607.45,632.6346
15574.0,177,194,4,175.5625,702.25,728.33093
15576.0,37,0,1,940.6700000000001,940.6700000000001,942.6014
15577.0,150,154,3,86.29333333333334,258.88,262.09912
15578.0,161,0,1,127.1,127.1,134.35912
15579.0,68,245,2,174.3,348.6,324.02454
15581.0,120,245,13,283.0746153846154,3679.9700000000003,2512.988
15582.0,24,195,3,227.63666666666668,682.9100000000001,701.32245
15584.0,23,138,4,181.2775,725.11,707.0493
15585.0,176,0,1,455.3,455.3,509.82858
15587.0,49,301,4,228.42000000000002,913.6800000000001,794.5794
15589.0,255,54,3,159.51000000000002,478.53000000000003,454.02545
15592.0,46,0,1,388.58,388.58,460.1527
15593.0,70,0,1,199.8,199.8,196.53816
15594.0,15,218,5,354.356,1771.78,1777.2958
15596.0,100,264,5,281.318,1406.59,1317.9471
15597.0,34,0,1,324.57,324.57,354.5906
15598.0,52,0,1,240.68,240.68,243.46474
15599.0,26,177,2,380.87,761.74,853.58026
15601.0,10,361,14,484.04,6776.56,6815.383
15602.0,7,359,9,144.20777777777778,1297.8700000000001,1347.6584
15603.0,78,0,1,48.480000000000004,48.480000000000004,52.055805
15604.0,51,0,1,216.39,216.39,220.23308
15605.0,35,337,5,239.64600000000002,1198.23,1099.7822
15606.0,60,263,9,324.4622222222222,2920.16,2785.5662
15607.0,336,0,1,104.76,104.76,107.02501
15608.0,27,92,4,273.42,1093.68,1144.162
15609.0,183,0,1,298.48,298.48,287.4043
15610.0,51,0,1,112.46000000000001,112.46000000000001,110.60174
15611.0,9,325,13,122.41923076923078,1591.45,1620.839
15612.0,35,25,2,97.575,195.15,197.73671
15615.0,9,348,23,452.1626086956522,10399.74,10504.254
15618.0,32,103,4,194.21275,776.851,794.54297
15619.0,10,0,1,336.40000000000003,336.40000000000003,322.84567
15620.0,56,301,3,517.7266666666667,1553.18,1504.5579
15621.0,3,17,4,323.2575,1293.03,1168.412
15622.0,42,239,9,412.17333333333335,3709.56,3793.795
15623.0,140,0,1,301.03,301.03,287.4043
15624.0,116,139,4,147.0325,588.13,653.6128
15625.0,103,131,4,383.565,1534.26,1507.7174
15626.0,74,254,2,337.9,675.8,785.1539
15628.0,4,362,9,318.91555555555556,2870.2400000000002,3161.1704
15630.0,44,159,2,593.175,1186.35,1266.3013
15632.0,15,259,8,410.66375,3285.31,3287.7449
15634.0,16,0,1,243.55,243.55,243.46474
15636.0,89,192,2,362.38,724.76,656.4897
15637.0,52,0,1,223.36,223.36,222.87526
15639.0,133,0,1,425.32,425.32,463.49713
15640.0,3,367,15,834.3773333333334,12515.66,12433.217
15641.0,104,253,4,471.8,1887.2,2110.6775
15643.0,191,90,3,221.33333333333334,664.0,607.7198
15644.0,165,94,4,203.25,813.0,869.76953
15645.0,18,0,1,612.01,612.01,595.2857
15646.0,157,214,3,149.21333333333334,447.64000000000004,520.0361
15648.0,203,62,2,328.675,657.35,574.83606
15649.0,335,31,2,408.0,816.0,700.2909
15651.0,36,223,3,215.4333333333333,646.3,670.4447
15652.0,90,0,1,337.74,337.74,344.76514
15653.0,92,23,2,438.71999999999997,877.4399999999999,1144.609
15654.0,8,16,2,461.265,922.53,910.5741
15655.0,242,0,1,560.67,560.67,598.9743
15656.0,44,238,4,187.125,748.5,748.402
15657.0,22,0,1,30.0,30.0,45.514786
15658.0,189,182,5,204.82000000000002,1024.1000000000001,829.8886
15659.0,43,0,1,306.45,306.45,289.7136
15660.0,24,340,9,177.87333333333333,1600.86,1574.2117
15661.0,316,21,2,154.9,309.8,345.34103
15663.0,105,0,1,138.14,138.14,139.2574
15664.0,50,0,1,386.43,386.43,357.4703
15665.0,167,74,2,1121.005,2242.01,2613.0664
15667.0,39,0,1,301.32,301.32,330.54224
15668.0,217,0,1,76.32000000000001,76.32000000000001,75.72902
15669.0,39,223,4,171.085,684.34,686.67834
15670.0,296,0,1,173.05,173.05,188.70634
15671.0,18,252,7,379.59000000000003,2657.13,2605.103
15673.0,87,238,4,720.255,2881.02,2839.38
15674.0,72,181,5,489.32,2446.6,2351.7563
15675.0,80,198,3,107.89666666666666,323.69,438.89542
15676.0,18,265,3,1145.2533333333333,3435.76,3404.002
15677.0,48,0,1,657.23,657.23,650.16895
15678.0,52,0,1,352.7,352.7,349.2129
15679.0,23,158,4,195.32,781.28,892.91077
15680.0,8,356,3,444.56,1333.68,1373.5063
15681.0,24,255,5,285.232,1426.16,1465.1364
15683.0,116,0,1,193.75,193.75,196.53816
15687.0,8,321,9,332.56666666666666,2993.1,2860.0552
15689.0,119,241,2,127.05,254.1,255.56961
15690.0,3,96,2,119.88,239.76,424.17914
15691.0,251,0,1,136.8,136.8,139.2574
15692.0,27,0,1,191.04,191.04,196.53816
15694.0,0,372,14,462.8142857142857,6479.4,5864.3887
15695.0,266,0,2,204.99,409.98,354.77667
15696.0,32,293,8,342.0575,2736.46,2647.947
15699.0,17,0,1,309.65,309.65,289.7136
15700.0,171,1,2,348.34,696.68,671.9483
15701.0,1,108,4,385.535,1542.14,1532.3209
15703.0,264,0,1,211.5,211.5,220.23308
15704.0,139,75,4,573.405,2293.62,2256.753
15705.0,200,0,1,143.1,143.1,139.2574
15706.0,63,52,4,265.14,1060.56,866.4557
15707.0,34,51,4,236.395,945.58,947.3397
15708.0,40,328,7,480.6057142857143,3364.2400000000002,3185.082
15709.0,283,0,1,133.25,133.25,139.2574
15712.0,8,278,5,214.47200000000004,1072.3600000000001,971.27966
15713.0,142,222,2,178.35,356.7,324.02454
15714.0,11,66,2,165.44,330.88,305.13367
15716.0,145,223,4,279.7025,1118.81,1174.0784
15717.0,233,0,1,150.3,150.3,157.80696
15719.0,32,304,13,388.1238461538461,5045.61,5320.877
15720.0,23,0,1,598.73,598.73,595.2857
15721.0,11,0,1,507.08,507.08,570.9954
15722.0,35,254,5,444.512,2222.56,2206.8179
15723.0,364,0,1,203.1,203.1,208.80504
15724.0,200,83,2,109.125,218.25,227.22969
15725.0,14,0,1,415.25,415.25,403.9669
15727.0,16,342,7,739.8514285714285,5178.96,5179.879
15729.0,212,0,1,85.0,85.0,84.41284
15730.0,65,140,3,373.6266666666667,1120.88,1193.2059
15732.0,211,159,2,147.06,294.12,299.4273
15733.0,282,0,1,162.3,162.3,169.81544
15734.0,114,85,2,669.725,1339.45,1171.2689
15737.0,14,228,8,150.64000000000001,1205.1200000000001,1170.3877
15738.0,18,353,16,300.77625,4812.42,4993.233
15739.0,65,0,1,449.12,449.12,538.01874
15740.0,48,0,1,154.88,154.88,169.81544
15743.0,15,168,4,196.115,784.46,624.4745
15744.0,77,0,1,34.8,34.8,45.514786
15745.0,18,217,4,273.6475,1094.59,1019.38855
15746.0,133,0,1,196.88,196.88,196.53816
15747.0,12,160,3,324.68,974.04,935.8282
15748.0,39,0,1,149.31,149.31,139.2574
15749.0,234,97,3,14844.766666666668,44534.3,44482.035
15750.0,2,364,8,308.185,2465.48,2521.8464
15752.0,39,333,7,376.7685714285714,2637.38,2640.5955
15753.0,304,0,1,79.2,79.2,84.41284
15754.0,50,195,3,152.85666666666665,458.57,394.47556
15755.0,9,284,6,394.0416666666667,2364.25,2335.3489
15756.0,60,187,4,133.24,532.96,536.00226
15757.0,65,152,2,357.21,714.42,705.2723
15758.0,24,0,1,205.25,205.25,220.23308
15759.0,217,139,3,84.34666666666666,253.04,259.3359
15762.0,64,12,2,291.875,583.75,545.0502
15763.0,31,45,2,543.46,1086.92,941.36383
15764.0,87,188,6,546.6616666666666,3279.97,3397.9585
15766.0,63,0,1,315.06,315.06,289.7136
15768.0,115,110,3,207.27666666666664,621.8299999999999,594.63446
15769.0,6,363,26,2163.566153846154,56252.72,56188.41
15773.0,5,0,1,635.6800000000001,635.6800000000001,636.4913
15774.0,68,0,1,270.8,270.8,270.54294
15775.0,244,0,1,104.9,104.9,107.02501
15776.0,132,0,1,241.62,241.62,243.46474
15777.0,240,120,4,261.7775,1047.11,961.19073
15780.0,183,174,3,158.42666666666668,475.28000000000003,425.32468
15781.0,24,280,3,115.15333333333332,345.46,324.29816
15782.0,9,79,3,871.58,2614.7400000000002,2315.309
15783.0,10,0,1,246.3,246.3,274.31396
15785.0,32,262,5,465.79400000000004,2328.9700000000003,2420.9714
15786.0,45,68,3,1644.0666666666666,4932.2,4896.2993
15787.0,25,35,3,316.01666666666665,948.05,979.5863
15789.0,357,0,1,351.3,351.3,460.02908
15790.0,9,0,1,220.85,220.85,222.87526
15791.0,43,160,2,806.345,1612.69,1629.6862
15793.0,14,253,3,321.87,965.61,960.83167
15795.0,149,0,1,610.01,610.01,709.82825
15796.0,0,301,8,338.945,2711.56,2592.752
15797.0,112,206,4,551.85,2207.4,2128.4072
15799.0,75,258,3,294.7133333333333,884.14,977.6304
15800.0,106,139,2,349.54,699.08,650.96545
15801.0,45,63,3,354.65000000000003,1063.95,1070.5931
15802.0,142,0,1,451.42,451.42,463.4058
15803.0,50,0,1,415.82000000000005,415.82000000000005,475.13763
15804.0,0,198,13,323.5684615384616,4206.39,4505.7427
15805.0,22,341,17,325.204705882353,5528.4800000000005,5630.1597
15806.0,45,230,3,261.5266666666667,784.58,806.50323
15807.0,49,26,3,301.3,903.9,886.7733
15808.0,305,63,4,933.7425000000001,3734.9700000000003,3374.337
15809.0,35,266,5,103.154,515.77,607.016
15810.0,78,218,4,347.995,1391.98,1440.1685
15811.0,21,343,6,369.77,2218.62,2197.5073
15812.0,106,210,5,360.228,1801.14,1786.5646
15813.0,207,31,2,651.9549999999999,1303.9099999999999,1207.6938
15814.0,16,33,4,486.3325,1945.33,2009.5853
15815.0,63,196,5,420.12,2100.6,2136.4612
15819.0,48,227,4,476.3625,1905.45,2009.5853
15820.0,319,0,1,206.98,206.98,220.23308
15821.0,43,17,2,285.48,570.96,495.77087
15822.0,2,356,2,442.735,885.47,861.3876
15823.0,371,0,1,15.0,15.0,42.76633
15825.0,171,0,1,532.94,532.94,508.5769
15826.0,55,154,3,551.4366666666666,1654.31,1575.0204
15827.0,72,299,14,131.14928571428572,1836.0900000000001,1853.3213
15829.0,98,41,2,318.07,636.14,719.0469
15830.0,37,0,1,576.0,576.0,646.75134
15831.0,57,265,3,267.25333333333333,801.76,976.40424
15832.0,253,0,1,836.79,836.79,883.37897
15834.0,69,206,4,558.4375,2233.75,2115.6277
15835.0,43,286,4,238.5225,954.09,959.90576
15836.0,49,0,1,137.37,137.37,139.2574
15837.0,64,0,1,391.98,391.98,359.60382
15838.0,10,356,19,1770.6884210526316,33643.08,28471.059
15839.0,32,114,3,349.49666666666667,1048.49,1075.0968
15840.0,58,113,2,177.78,355.56,452.6468
15841.0,72,266,4,306.015,1224.06,1260.6998
15843.0,303,0,1,118.95000000000002,118.95000000000002,118.217834
15844.0,45,0,1,130.73999999999998,130.73999999999998,134.35912
15845.0,17,319,8,463.97125,3711.77,3904.415
15847.0,37,249,2,194.635,389.27,484.1701
15850.0,18,148,2,119.425,238.85,334.16562
15852.0,186,10,2,80.355,160.71,191.0161
15853.0,51,0,1,110.8,110.8,107.02501
15854.0,3,357,12,247.88750000000002,2974.65,2722.0015
15855.0,136,126,5,142.448,712.24,768.2572
15856.0,3,361,27,606.947037037037,16387.57,16753.979
15857.0,18,0,1,297.0,297.0,362.4458
15858.0,15,351,5,287.77,1438.85,1563.1602
15860.0,40,327,8,122.15125,977.21,1059.7129
15861.0,11,254,8,395.67,3165.36,3089.9214
15862.0,7,365,4,208.22,832.88,854.34863
15863.0,25,167,2,34.42,68.84,147.35417
15864.0,21,293,6,322.72,1936.3200000000002,1998.7456
15865.0,40,173,3,298.37666666666667,895.13,824.4065
15866.0,100,0,1,230.53,230.53,223.93776
15867.0,4,363,15,254.176,3812.64,3767.3794
15869.0,276,0,2,74.82,149.64,138.83716
15870.0,32,0,1,354.09000000000003,354.09000000000003,404.46127
15872.0,14,0,2,180.465,360.93,305.55865
15874.0,63,220,7,629.4114285714286,4405.88,4144.6445
15877.0,1,16,2,246.64,493.28,535.21094
15880.0,368,0,1,343.28000000000003,343.28000000000003,372.21756
15881.0,311,52,5,100.278,501.39000000000004,544.223
15882.0,198,169,4,129.09,516.36,560.63293
15883.0,1,31,2,198.24,396.48,370.17218
15885.0,92,216,3,126.45,379.35,332.32916
15886.0,59,0,1,181.09,181.09,188.70634
15888.0,80,0,1,168.31,168.31,169.81544
15889.0,156,212,2,223.435,446.87,420.34473
15891.0,226,0,1,524.52,524.52,588.86
15894.0,252,115,2,131.775,263.55,268.5782
15895.0,149,0,1,179.17,179.17,188.70634
15897.0,193,0,2,111.025,222.05,239.12236
15898.0,0,367,5,277.776,1388.88,1273.5886
15899.0,368,0,1,56.25,56.25,57.580425
15900.0,23,0,1,351.11,351.11,373.74893
15901.0,16,138,3,121.29333333333334,363.88,489.59424
15903.0,9,285,7,732.3942857142857,5126.76,4863.5347
15904.0,7,0,1,164.68,164.68,169.81544
15906.0,19,235,7,223.9557142857143,1567.69,1373.9932
15907.0,3,206,3,322.48333333333335,967.45,981.1438
15909.0,173,0,1,191.94,191.94,196.53816
15910.0,0,315,8,154.0225,1232.18,1376.5452
15912.0,177,54,2,132.31,264.62,268.5782
15916.0,15,350,8,191.01125,1528.09,1530.0024
15917.0,247,0,1,123.1,123.1,126.24879
15918.0,190,80,2,167.115,334.23,305.13367
15919.0,19,349,2,319.945,639.89,699.5788
15920.0,153,0,4,41.875,167.5,175.61496
15921.0,172,0,1,336.03000000000003,336.03000000000003,322.84567
15922.0,372,0,1,369.5,369.5,357.4703
15923.0,372,0,1,127.08,127.08,126.24879
15925.0,193,0,1,207.15,207.15,220.23308
15930.0,66,0,1,426.63,426.63,417.07455
15932.0,3,285,8,311.98375,2495.87,2697.6091
15933.0,20,65,3,369.15333333333336,1107.46,1206.1969
15935.0,238,2,2,208.43,416.86,323.9276
15937.0,63,0,1,145.35,145.35,139.2574
15938.0,111,211,5,80.916,404.58,514.694
15939.0,89,241,15,407.6673333333334,6115.01,6210.722
15940.0,310,0,1,35.8,35.8,52.055805
15942.0,133,0,1,337.44,337.44,346.29166
15944.0,276,0,1,325.1,325.1,294.72305
15945.0,364,0,1,181.0,181.0,188.70634
15947.0,82,0,1,1708.24,1708.24,1705.2732
15948.0,7,35,2,477.62,955.24,991.0657
15949.0,16,54,2,182.36,364.72,390.25778
15950.0,31,327,4,441.3775,1765.51,1638.927
15951.0,8,276,2,354.11,708.22,676.8077
15952.0,33,191,4,201.6425,806.57,803.6099
15953.0,14,354,8,207.42249999999999,1659.3799999999999,1673.0127
15955.0,23,348,14,315.44714285714286,4416.26,4314.306
15957.0,31,0,1,428.89,428.89,441.61057
15958.0,73,0,1,104.35,104.35,106.36104
15963.0,19,25,2,235.38,470.76,476.42014
15965.0,16,350,4,211.41,845.64,841.3259
15967.0,22,295,2,209.415,418.83,404.09167
15969.0,2,182,3,222.03333333333333,666.1,524.3017
15970.0,303,0,1,314.1,314.1,289.7136
15971.0,17,293,12,349.9875,4199.85,4157.474
15973.0,366,0,1,307.82000000000005,307.82000000000005,289.7136
15974.0,38,249,7,491.7357142857143,3442.15,3437.398
15975.0,83,0,1,371.01,371.01,379.83484
15976.0,164,54,2,215.47,430.94,442.3667
15977.0,16,21,2,527.365,1054.73,1146.1764
15978.0,76,0,1,1098.78,1098.78,1292.8564
15980.0,88,165,3,799.62,2398.86,2522.6472
15981.0,24,286,8,426.06,3408.48,3329.2764
15983.0,21,351,4,368.755,1475.02,1479.3496
15984.0,2,365,10,283.767,2837.67,2862.3384
15985.0,122,113,2,571.21,1142.42,1331.1815
15986.0,29,0,1,168.12,168.12,220.4722
15987.0,11,356,7,207.32571428571427,1451.28,1627.4287
15988.0,18,0,1,158.03,158.03,169.81544
15990.0,43,243,2,396.055,792.11,809.2689
15992.0,3,0,1,41.989999999999995,41.989999999999995,52.055805
15993.0,8,35,7,399.65285714285716,2797.57,2856.0056
15994.0,54,0,1,427.07,427.07,417.07455
15996.0,87,277,6,176.78,1060.68,998.60986
15998.0,36,325,5,617.9939999999999,3089.97,3132.6978
16000.0,2,0,3,4131.233333333334,12393.7,12464.993
16003.0,29,329,5,547.074,2735.37,2616.9495
16005.0,11,258,4,153.8475,615.39,636.0291
16006.0,210,0,1,101.4,101.4,106.36104
16007.0,47,167,4,425.485,1701.94,1884.1454
16008.0,23,180,3,159.59333333333333,478.78,497.47916
16009.0,21,137,4,248.1775,992.71,950.5421
16010.0,245,116,3,135.83333333333334,407.5,394.76657
16011.0,7,357,16,210.169375,3362.71,3841.6575
16012.0,34,119,3,471.7633333333333,1415.29,1389.211
16013.0,3,367,47,790.0127659574467,37130.6,36892.75
16014.0,37,253,3,220.79333333333332,662.38,607.7198
16015.0,3,45,3,235.13,705.39,768.8078
16016.0,2,363,8,188.595,1508.76,1408.9813
16017.0,46,0,1,211.88,211.88,220.23308
16018.0,38,141,2,204.45000000000002,408.90000000000003,373.24255
16019.0,46,317,9,420.6933333333334,3786.2400000000002,3785.5137
16020.0,16,48,3,283.67,851.01,836.0372
16022.0,259,0,1,628.28,628.28,595.2857
16023.0,45,220,3,239.93666666666664,719.81,720.49445
16024.0,11,0,1,251.24,251.24,353.0123
16025.0,29,0,1,439.65999999999997,439.65999999999997,450.1656
16026.0,42,0,1,236.09,236.09,271.34402
16027.0,91,210,6,155.77,934.62,1188.2594
16029.0,38,335,63,1286.1085714285714,81024.84,147410.92
16030.0,309,0,1,331.24,331.24,354.5906
16031.0,91,154,2,274.47,548.94,606.1954
